,Power [kW],Temperature [°C],Holiday,Hour,Day_of_the_week,Month,working_day,logtemp,Power-1
157,145.5509874,11.935,0.0,23,0,1,1,2.4794752597907936,140.421463
158,145.2112935,11.938333333333334,0.0,0,1,1,1,2.479754511398305,145.5509874
159,143.1871532,11.6475,0.0,1,1,1,1,2.4550915647088147,145.2112935
160,143.3638024,11.42416666666667,0.0,2,1,1,1,2.4357309946598087,143.1871532
161,144.0616086,11.413333333333336,0.0,3,1,1,1,2.434782262605432,143.3638024
162,140.9643872,11.351666666666667,0.0,4,1,1,1,2.429364576025172,144.0616086
163,144.7215315,11.229999999999999,0.0,5,1,1,1,2.4185887687503516,140.9643872
164,156.9285354,11.407499999999999,0.0,6,1,1,1,2.4342710338194204,144.7215315
165,191.373455,11.945,0.0,7,1,1,1,2.4803127807777727,156.9285354
166,265.1297285,11.981666666666667,0.0,8,1,1,1,2.4833777037677254,191.373455
167,342.2329183,12.263333333333335,0.0,9,1,1,1,2.5066137804485735,265.1297285
168,363.7020751,12.800833333333332,0.0,10,1,1,1,2.5495102729730537,342.2329183
169,365.230593,13.693333333333335,0.0,11,1,1,1,2.616909096392248,363.7020751
170,340.6564707,14.151666666666666,0.0,12,1,1,1,2.649832402783217,365.230593
171,339.465763,14.70583333333333,0.0,13,1,1,1,2.6882442404671414,340.6564707
172,343.1385594,13.883333333333335,0.0,14,1,1,1,2.630689079944742,339.465763
173,344.0038056,13.959166666666667,0.0,15,1,1,1,2.6361364011875947,343.1385594
174,343.097118,13.1925,0.0,16,1,1,1,2.579648486297686,344.0038056
175,299.1822106,12.934166666666668,0.0,17,1,1,1,2.559872388875093,343.097118
176,237.4219666,12.707500000000001,0.0,18,1,1,1,2.5421923703389204,299.1822106
177,193.5248497,12.457500000000001,0.0,19,1,1,1,2.522322851173423,237.4219666
178,157.7255498,12.565,0.0,20,1,1,1,2.5309151709955553,193.5248497
179,145.8971696,12.430833333333332,0.0,21,1,1,1,2.520179945377839,157.7255498
180,141.8570517,12.360000000000001,0.0,22,1,1,1,2.514465452029545,145.8971696
181,142.6350198,12.394999999999998,0.0,23,1,1,1,2.5172931654871538,141.8570517
182,143.1216423,12.244166666666665,1.0,0,2,1,0,2.5050496330998544,142.6350198
183,141.5033347,12.224166666666664,1.0,1,2,1,0,2.5034148667116707,143.1216423
184,142.3702553,12.2475,1.0,2,2,1,0,2.505321834530593,141.5033347
185,139.7734702,12.285833333333331,1.0,3,2,1,0,2.508446837073728,142.3702553
186,137.2941024,12.214166666666669,1.0,4,2,1,0,2.502596480251209,139.7734702
187,141.5906128,12.075000000000001,1.0,5,2,1,0,2.4911371995386364,137.2941024
188,152.2958892,11.874999999999998,1.0,6,2,1,0,2.4744353499207046,141.5906128
189,180.8111305,11.852500000000001,1.0,7,2,1,0,2.4725388157941364,152.2958892
190,240.6922791,12.078333333333333,1.0,8,2,1,0,2.491413213893135,180.8111305
191,305.3682814,12.941538461538462,1.0,9,2,1,0,2.5604421739329077,240.6922791
192,342.1954536,13.8425,1.0,10,2,1,0,2.627743569714985,305.3682814
193,348.0502025,13.817499999999997,1.0,11,2,1,0,2.6259359047252806,342.1954536
194,314.8504086,16.348333333333333,1.0,12,2,1,0,2.794125955348169,348.0502025
195,288.3572146,16.840833333333332,1.0,13,2,1,0,2.8238064929421567,314.8504086
196,301.4962314,17.64166666666667,1.0,14,2,1,0,2.8702635283528193,288.3572146
197,316.4136703,18.19333333333334,1.0,15,2,1,0,2.901055226612083,301.4962314
198,311.7404199,17.034166666666668,1.0,16,2,1,0,2.8352211310238857,316.4136703
199,284.4123282,15.9375,1.0,17,2,1,0,2.768674822918645,311.7404199
200,233.4211971,15.682500000000003,1.0,18,2,1,0,2.7525454409887615,284.4123282
201,201.5713882,14.800000000000002,1.0,19,2,1,0,2.6946271807700697,233.4211971
202,161.09821,14.650000000000004,1.0,20,2,1,0,2.6844403354630764,201.5713882
203,151.6173386,13.526666666666666,1.0,21,2,1,0,2.6046630457295588,161.09821
204,146.0568655,13.178333333333333,1.0,22,2,1,0,2.5785740668547805,151.6173386
205,144.9477848,12.76,1.0,23,2,1,0,2.546315277916644,146.0568655
206,147.0129479,12.317500000000003,1.0,0,3,1,0,2.5110210154359813,144.9477848
207,145.015598,11.3825,1.0,1,3,1,0,2.4320770882268,147.0129479
208,141.3796384,10.759166666666667,1.0,2,3,1,0,2.375758104398627,145.015598
209,142.353302,10.4575,1.0,3,3,1,0,2.3473194243342164,141.3796384
210,141.3398714,9.453333333333335,1.0,4,3,1,0,2.2463674129958173,142.353302
211,144.5339987,8.930833333333334,1.0,5,3,1,0,2.1895097089369053,141.3398714
212,155.4525518,8.348333333333334,1.0,6,3,1,0,2.1220619181414704,144.5339987
213,185.400033,8.110833333333334,1.0,7,3,1,0,2.093200616650402,155.4525518
214,268.0429752,8.386666666666665,1.0,8,3,1,0,2.12664314316413,185.400033
215,337.531831,9.027499999999998,1.0,9,3,1,0,2.2002754741694757,268.0429752
216,357.9461158,10.366666666666665,1.0,10,3,1,0,2.3385955305170785,337.531831
217,364.3751839,9.783333333333333,1.0,11,3,1,0,2.280680257605996,357.9461158
218,333.5817121,10.239166666666666,1.0,12,3,1,0,2.3262202360914794,364.3751839
219,328.8977874,10.750833333333333,1.0,13,3,1,0,2.374983270949045,333.5817121
220,341.1679999,12.31,1.0,14,3,1,0,2.510411940196362,328.8977874
221,332.8880919,13.704166666666667,1.0,15,3,1,0,2.617699922847066,341.1679999
222,315.2675435,13.569166666666668,1.0,16,3,1,0,2.6078000619881285,332.8880919
223,303.240119,12.905833333333334,1.0,17,3,1,0,2.5576794055400827,315.2675435
224,243.8290582,12.284166666666666,1.0,18,3,1,0,2.5083111702711864,303.240119
225,207.313743,12.165833333333333,1.0,19,3,1,0,2.4986314764238884,243.8290582
226,171.4311417,12.136923076923077,1.0,20,3,1,0,2.496252300205407,207.313743
227,156.0327314,12.162500000000001,1.0,21,3,1,0,2.4983574475121237,171.4311417
228,152.1033332,12.309166666666664,1.0,22,3,1,0,2.510344242264508,156.0327314
229,151.3707832,12.05,1.0,23,3,1,0,2.489064659936664,152.1033332
230,149.4621765,11.808333333333335,0.0,0,4,1,1,2.468805496908635,151.3707832
231,142.9860159,11.657499999999999,0.0,1,4,1,1,2.4559497497003386,149.4621765
232,142.6249734,11.430833333333334,0.0,2,4,1,1,2.4363143827023155,142.9860159
233,143.9186567,11.473333333333334,0.0,3,4,1,1,2.440025502115284,142.6249734
234,141.3377784,11.621666666666668,0.0,4,4,1,1,2.4528711720048646,143.9186567
235,142.2810935,11.297500000000001,0.0,5,4,1,1,2.4245814623032977,141.3377784
236,157.5281799,10.758333333333333,0.0,6,4,1,1,2.3756806480645967,142.2810935
237,195.2565979,10.294166666666667,0.0,7,4,1,1,2.3315773917607223,157.5281799
238,266.4129468,10.3775,0.0,8,4,1,1,2.3396400009450566,195.2565979
239,352.9662409,11.114166666666668,0.0,9,4,1,1,2.408220570846303,266.4129468
240,382.9237685,11.348333333333334,0.0,10,4,1,1,2.4290708902668205,352.9662409
241,388.23057,11.607500000000002,0.0,11,4,1,1,2.45165144091194,382.9237685
242,338.0186628,11.944166666666668,0.0,12,4,1,1,2.480243014147124,388.23057
243,306.9353105,12.146666666666667,0.0,13,4,1,1,2.497054783723648,338.0186628
244,309.9504863,12.180833333333332,0.0,14,4,1,1,2.499863678113201,306.9353105
245,334.0892646,12.075000000000001,0.0,15,4,1,1,2.4911371995386364,309.9504863
246,324.4941154,11.5475,0.0,16,4,1,1,2.4464689633226233,334.0892646
247,291.3447628,10.729999999999999,0.0,17,4,1,1,2.373043556642607,324.4941154
248,228.2002086,9.902499999999998,0.0,18,4,1,1,2.2927872505139346,291.3447628
249,193.6891502,9.692499999999999,0.0,19,4,1,1,2.271352390562947,228.2002086
250,158.5397268,9.572500000000002,0.0,20,4,1,1,2.258894404369313,193.6891502
251,148.9586007,9.3025,0.0,21,4,1,1,2.2302831812386406,158.5397268
252,142.4380685,9.145833333333334,0.0,22,4,1,1,2.2132984021672804,148.9586007
253,143.0718289,9.02230769230769,0.0,23,4,1,1,2.1997001430718766,142.4380685
254,142.7222979,8.782499999999999,0.0,0,5,1,0,2.172761105157845,143.0718289
255,140.7075761,8.58,0.0,1,5,1,0,2.149433913499871,142.7222979
256,138.3267886,8.246666666666668,0.0,2,5,1,0,2.1098090782962324,140.7075761
257,139.209616,8.061666666666667,0.0,3,5,1,0,2.087120317606837,138.3267886
258,132.4393889,7.529166666666668,0.0,4,5,1,0,2.0187843672502375,139.209616
259,131.3840983,7.383333333333333,0.0,5,5,1,0,1.9992252078230348,132.4393889
260,137.9709786,7.403333333333333,0.0,6,5,1,0,2.0019303492382265,131.3840983
261,141.0908044,7.578333333333333,0.0,7,5,1,0,2.0252932986088643,137.9709786
262,143.6176833,7.756666666666668,0.0,8,5,1,0,2.0485526886460907,141.0908044
263,145.3019204,8.521666666666667,0.0,9,5,1,0,2.142611939863853,143.6176833
264,131.9701383,8.86,0.0,10,5,1,0,2.1815467646169897,145.3019204
265,130.963196,9.374166666666666,0.0,11,5,1,0,2.237957679016734,131.9701383
266,130.5979675,11.091666666666667,0.0,13,5,1,0,2.4061940756130658,130.963196
267,133.2077292,11.886666666666665,0.0,15,5,1,0,2.4754173237668846,130.5979675
268,135.844072,12.049999999999999,0.0,16,5,1,0,2.489064659936664,133.2077292
269,149.3679915,11.3075,0.0,17,5,1,0,2.4254662223698613,135.844072
270,144.0272834,9.823333333333332,0.0,18,5,1,0,2.2847605080814937,149.3679915
271,143.1335724,9.119166666666667,0.0,19,5,1,0,2.2103784256423515,144.0272834
272,140.5451593,8.779166666666667,0.0,20,5,1,0,2.1723814904621976,143.1335724
273,142.1241185,8.790833333333333,0.0,21,5,1,0,2.173709511905717,140.5451593
274,140.295883,8.751666666666667,0.0,22,5,1,0,2.169244158421713,142.1241185
275,139.3718235,8.6225,0.0,23,5,1,0,2.154375065828859,140.295883
276,141.8486797,8.344999999999999,0.0,0,6,1,0,2.1216625571137984,139.3718235
277,135.3936584,7.896666666666667,0.0,1,6,1,0,2.0664407295025846,141.8486797
278,131.2346581,7.3450000000000015,0.0,2,6,1,0,1.9940198096258408,135.3936584
279,131.8428839,7.099749999999998,0.0,3,6,1,0,1.9600595721597325,131.2346581
280,131.8734417,6.693999999999999,0.0,6,6,1,0,1.9012116027891348,131.8428839
281,132.5639224,6.212166666666666,0.0,7,6,1,0,1.8265097347183288,131.8734417
282,132.5205973,6.1695833333333345,0.0,8,6,1,0,1.8196313045726822,132.5639224
283,133.0930328,6.974083333333333,0.0,9,6,1,0,1.9422008973265101,132.5205973
284,131.9226272,8.055,0.0,10,6,1,0,2.0862930166289377,133.0930328
285,134.5782256,9.1825,0.0,11,6,1,0,2.2172994987116854,131.9226272
286,135.3967979,11.069166666666666,0.0,12,6,1,0,2.4041634653564117,134.5782256
287,136.8020381,12.720833333333333,0.0,13,6,1,0,2.5432410693928866,135.3967979
288,136.8644095,12.777499999999998,0.0,14,6,1,0,2.5476858116602976,136.8020381
289,137.675447,13.151666666666666,0.0,15,6,1,0,2.5765484933048883,136.8644095
290,138.5917624,13.207499999999998,0.0,16,6,1,0,2.5807848500563337,137.675447
291,139.7736795,11.475833333333334,0.0,17,6,1,0,2.4402433749510344,138.5917624
292,141.0083402,10.195833333333335,0.0,18,6,1,0,2.3219791401006806,139.7736795
293,140.9790382,9.608333333333334,0.0,19,6,1,0,2.262630777487013,141.0083402
294,141.9748876,9.4425,0.0,20,6,1,0,2.245220775604475,140.9790382
295,139.1786396,9.424999999999997,0.0,21,6,1,0,2.243365733334074,141.9748876
296,140.5870193,9.4525,0.0,22,6,1,0,2.246279256782951,139.1786396
297,138.4389734,9.745384615384616,0.0,23,6,1,0,2.2767938001524253,140.5870193
298,138.5132749,9.35416666666667,0.0,0,0,1,1,2.235821876834364,138.4389734
299,137.0887791,9.114166666666668,0.0,1,0,1,1,2.2098299795591343,138.5132749
300,135.3769144,8.904166666666665,0.0,2,0,1,1,2.186519331977156,137.0887791
301,133.5281675,7.9925,0.0,3,0,1,1,2.0785036019518595,135.3769144
302,133.7962808,7.801666666666667,0.0,4,0,1,1,2.0543373860839242,133.5281675
303,138.0387918,7.775583333333334,0.0,5,0,1,1,2.050988482046213,133.7962808
304,156.8370713,6.265499999999999,0.0,6,0,1,1,1.8350583936232026,138.0387918
305,175.7508844,5.374583333333334,0.0,7,0,1,1,1.6816810516290992,156.8370713
306,265.0263343,5.723916666666667,0.0,8,0,1,1,1.7446533030044864,175.7508844
307,343.015491,8.367499999999998,0.0,9,0,1,1,2.1243551541033443,265.0263343
308,386.181523,7.5441666666666665,0.0,10,0,1,1,2.0207746376993487,343.015491
309,381.5222957,9.277499999999998,0.0,11,0,1,1,2.2275921139526154,386.181523
310,357.2820069,11.067499999999997,0.0,12,0,1,1,2.4040128856241587,381.5222957
311,346.0390388,12.579999999999998,0.0,13,0,1,1,2.5321082512722946,357.2820069
312,352.4605721,14.16916666666667,0.0,14,0,1,1,2.6510682422813945,346.0390388
313,357.1476363,15.054166666666667,0.0,15,0,1,1,2.711654807805649,352.4605721
314,351.9264385,14.848333333333334,0.0,16,0,1,1,2.6978876255044977,357.1476363
315,317.8176547,13.248333333333335,0.0,17,0,1,1,2.5838717583569664,351.9264385
316,252.6906109,11.95833333333333,0.0,18,0,1,1,2.481428385411675,317.8176547
317,201.2540894,10.900833333333333,0.0,19,0,1,1,2.3888392389121353,252.6906109
318,165.1659555,10.628333333333332,0.0,20,0,1,1,2.3635233910991253,201.2540894
319,151.8297781,10.338333333333333,0.0,21,0,1,1,2.335858669756971,165.1659555
320,143.4475224,10.339166666666666,0.0,22,0,1,1,2.3359392726667796,151.8297781
321,145.1514337,10.246666666666668,0.0,23,0,1,1,2.32695244944234,143.4475224
322,147.4575011,9.685833333333333,0.0,0,1,1,1,2.270664336867616,145.1514337
323,146.3182812,9.546666666666667,0.0,1,1,1,1,2.256192053424335,147.4575011
324,144.64723,9.17,0.0,2,1,1,1,2.2159372862683733,146.3182812
325,140.9976659,8.085833333333332,0.0,3,1,1,1,2.0901135592492075,144.64723
326,140.3431848,8.200833333333334,0.0,4,1,1,1,2.104235775122894,140.9976659
327,141.0062472,7.720666666666667,0.0,5,1,1,1,2.0439007160940763,140.3431848
328,161.0134435,7.488333333333333,0.0,6,1,1,1,2.0133462538540137,141.0062472
329,194.5366059,6.8750833333333325,0.0,7,1,1,1,1.9279037646912949,161.0134435
330,280.5873707,7.7555000000000005,0.0,8,1,1,1,2.0484022690826684,194.5366059
331,333.7658961,9.886666666666667,0.0,9,1,1,1,2.2911870480416763,280.5873707
332,367.9657254,11.174166666666666,0.0,10,1,1,1,2.41360456650355,333.7658961
333,380.6430264,14.061666666666667,0.0,11,1,1,1,2.6434524189494804,367.9657254
334,342.7011224,15.618333333333332,0.0,12,1,1,1,2.748445437907677,380.6430264
335,334.1049621,16.1325,0.0,13,1,1,1,2.780835870827858,342.7011224
336,337.7430147,16.9975,0.0,14,1,1,1,2.8330662744184774,334.1049621
337,338.8397467,16.565833333333334,0.0,15,1,1,1,2.8073423413584297,337.7430147
338,324.578254,15.585833333333333,0.0,16,1,1,1,2.7463623820069083,338.8397467
339,295.138116,14.203333333333331,0.0,17,1,1,1,2.653476678843711,324.578254
340,244.9992545,12.985,0.0,18,1,1,1,2.5637948451147117,295.138116
341,198.7035596,12.031666666666666,0.0,19,1,1,1,2.4875420629230147,244.9992545
342,167.6396722,11.914166666666665,0.0,20,1,1,1,2.4777281682530723,198.7035596
343,150.5930244,11.930833333333334,0.0,21,1,1,1,2.479126085584236,167.6396722
344,142.2494892,11.965833333333336,0.0,22,1,1,1,2.4820553665182854,150.5930244
345,140.8174586,11.814166666666665,0.0,23,1,1,1,2.4692993763415396,142.2494892
346,140.9304806,10.565,0.0,0,2,1,1,2.35754665106802,140.8174586
347,139.753796,10.126666666666667,0.0,1,2,1,1,2.315172208499517,140.9304806
348,139.167756,9.369166666666667,0.0,2,2,1,1,2.237424155973668,139.753796
349,137.9646996,8.355000000000002,0.0,3,2,1,1,2.1228601620473575,139.167756
350,137.8340964,7.335583333333332,0.0,4,2,1,1,1.9927369358129514,137.9646996
351,140.8595279,6.3795,0.0,5,2,1,1,1.853089724379661,137.8340964
352,163.0417698,5.652999999999999,0.0,6,2,1,1,1.7321863776931534,140.8595279
353,185.9412828,4.8435,0.0,7,2,1,1,1.5776375998843024,163.0417698
354,304.5451045,4.7465,0.0,8,2,1,1,1.5574075043397162,185.9412828
355,386.3799394,4.896249999999999,0.0,9,2,1,1,1.5884696059979038,304.5451045
356,394.3703855,5.554000000000001,0.0,10,2,1,1,1.714518388884608,386.3799394
357,392.3650822,5.929666666666667,0.0,11,2,1,1,1.779968000075023,394.3703855
358,356.4747368,6.820500000000002,0.0,12,2,1,1,1.9199327829510382,392.3650822
359,348.5435226,7.362666666666667,0.0,13,2,1,1,1.9964221859597435,356.4747368
360,367.3662902,7.7508333333333335,0.0,14,2,1,1,2.0478003644663754,348.5435226
361,360.5408079,7.763333333333333,0.0,15,2,1,1,2.04941179522814,367.3662902
362,349.1429578,7.910833333333334,0.0,16,2,1,1,2.0682331281057067,360.5408079
363,316.9720827,7.5424999999999995,0.0,17,2,1,1,2.020553692051079,349.1429578
364,254.0146427,6.801833333333334,0.0,18,2,1,1,1.917192183687535,316.9720827
365,202.7729795,6.225249999999999,0.0,19,2,1,1,1.8286136021869244,254.0146427
366,162.5040781,6.20525,0.0,20,2,1,1,1.825395707933585,202.7729795
367,162.2527088,5.728416666666667,0.0,21,2,1,1,1.7454391690984283,162.5040781
368,158.4771461,5.491416666666667,0.0,22,2,1,1,1.7031862671637488,162.2527088
369,155.6957584,5.325769230769231,0.0,23,2,1,1,1.6725571576451406,158.4771461
370,156.2085434,4.967250000000001,0.0,0,3,1,1,1.6028663670510617,155.6957584
371,148.6894409,4.773666666666666,0.0,1,3,1,1,1.5631147028284558,156.2085434
372,146.6121384,4.515833333333332,0.0,2,3,1,1,1.5075897397900222,148.6894409
373,145.7267994,4.529,0.0,3,3,1,1,1.510501164574077,146.6121384
374,147.9882859,4.40325,0.0,4,3,1,1,1.4823429046302679,145.7267994
375,147.110691,3.95675,0.0,5,3,1,1,1.3754229812312555,147.9882859
376,160.3060095,3.5868333333333333,0.0,6,3,1,1,1.277269733387393,147.110691
377,201.802874,3.13975,0.0,7,3,1,1,1.144143178916099,160.3060095
378,300.7172168,3.139,0.0,8,3,1,1,1.1439042778598165,201.802874
379,374.6396745,3.4868333333333332,0.0,9,3,1,1,1.2489939699734562,300.7172168
380,383.3337872,4.314749999999999,0.0,10,3,1,1,1.4620393854293752,374.6396745
381,391.8862038,5.477833333333334,0.0,11,3,1,1,1.700709645648825,383.3337872
382,345.8653198,6.3795,0.0,12,3,1,1,1.853089724379661,391.8862038
383,348.2327121,7.0864166666666675,0.0,13,3,1,1,1.9581798061069633,345.8653198
384,363.468287,8.976666666666667,0.0,14,3,1,1,2.194628618155398,348.2327121
385,363.5296119,9.940000000000001,0.0,15,3,1,1,2.296567020668483,363.468287
386,340.587611,9.715833333333334,0.0,16,3,1,1,2.2737568571572,363.5296119
387,294.6508656,8.715833333333334,0.0,17,3,1,1,2.1651412949781768,340.587611
388,239.50199,7.285083333333334,0.0,18,3,1,1,1.9858288786117133,294.6508656
389,195.9849619,6.504999999999999,0.0,19,3,1,1,1.8725711119644683,239.50199
390,162.073548,6.2685,0.0,20,3,1,1,1.8355370915739428,195.9849619
391,150.2939347,6.33475,0.0,21,3,1,1,1.846050349695274,162.073548
392,147.5098261,6.098583333333333,0.0,22,3,1,1,1.8080565037701206,150.2939347
393,145.5738011,5.990333333333333,0.0,23,3,1,1,1.7901470588817754,147.5098261
394,143.6934499,5.9985,0.0,0,4,1,1,1.7915094379728458,145.5738011
395,141.6998674,5.8702499999999995,0.0,1,4,1,1,1.76989722237092,143.6934499
396,140.2008608,5.828499999999999,0.0,2,4,1,1,1.7627596773777499,141.6998674
397,141.1816406,5.235500000000001,0.0,3,4,1,1,1.6554623507453798,140.2008608
398,139.8017257,5.619916666666666,0.0,4,4,1,1,1.7263168358004086,141.1816406
399,141.4039172,5.281166666666667,0.0,5,4,1,1,1.6641470329061536,139.8017257
400,161.853783,3.9247499999999995,0.0,6,4,1,1,1.3673026549382896,141.4039172
401,185.7049831,4.2025,0.0,7,4,1,1,1.4356795863006335,161.853783
402,297.4337184,4.450333333333333,0.0,8,4,1,1,1.4929789997398482,185.7049831
403,387.6369952,3.2356666666666665,0.0,9,4,1,1,1.1742349860619794,297.4337184
404,409.6279369,6.055666666666667,0.0,10,4,1,1,1.8009944727884983,387.6369952
405,404.6859453,5.4295,0.0,11,4,1,1,1.691847048674818,409.6279369
406,351.8464859,7.807500000000001,0.0,12,4,1,1,2.0550848101750967,404.6859453
407,361.2109865,7.734166666666667,0.0,13,4,1,1,2.045647742819301,351.8464859
408,367.3886853,9.534166666666666,0.0,14,4,1,1,2.2548818379248523,361.2109865
409,360.6546671,10.7725,0.0,15,4,1,1,2.376996590507856,367.3886853
410,353.7019304,11.174166666666665,0.0,16,4,1,1,2.41360456650355,360.6546671
411,344.715007,10.245,0.0,17,4,1,1,2.326789781690863,353.7019304
412,249.1586734,9.781666666666666,0.0,18,4,1,1,2.280509885342188,344.715007
413,199.7879429,9.586666666666666,0.0,19,4,1,1,2.2603732441847364,249.1586734
414,159.4434842,9.560833333333333,0.0,20,4,1,1,2.257674892023051,199.7879429
415,152.7837675,9.185,0.0,21,4,1,1,2.217571718667089,159.4434842
416,148.0738896,8.800833333333333,0.0,22,4,1,1,2.174846413970383,152.7837675
417,147.2638986,8.470769230769232,0.0,23,4,1,1,2.13662132281287,148.0738896
418,142.3855342,8.173333333333334,0.0,0,5,1,0,2.100876822399901,147.2638986
419,139.0656176,8.132499999999999,0.0,1,5,1,0,2.095868379365369,142.3855342
420,139.0325482,8.4475,0.0,2,5,1,0,2.133870539606308,139.0656176
421,139.1206635,8.333333333333334,0.0,3,5,1,0,2.120263536200091,139.0325482
422,138.631948,8.493333333333334,0.0,4,5,1,0,2.139281542035853,139.1206635
423,140.4601835,7.215166666666668,0.0,5,5,1,0,1.976185291982133,138.631948
424,145.2188283,4.719666666666667,0.0,6,5,1,0,1.5517381756347242,140.4601835
425,149.7568709,6.364416666666668,0.0,7,5,1,0,1.8507225807815069,145.2188283
426,167.2673275,6.8468333333333335,0.0,8,5,1,0,1.9237862582818843,149.7568709
427,164.4020105,7.161000000000001,0.0,9,5,1,0,1.968649636024803,167.2673275
428,164.7475648,8.5375,0.0,10,5,1,0,2.1444682248969085,164.4020105
429,156.7246772,10.023333333333333,0.0,11,5,1,0,2.304915708332328,164.7475648
430,153.6536183,11.086666666666666,0.0,12,5,1,0,2.405743185096672,156.7246772
431,156.5363072,11.704166666666667,0.0,13,5,1,0,2.4599449037622523,153.6536183
432,200.1625899,12.795,0.0,14,5,1,0,2.549054469611752,156.5363072
433,211.1311657,13.878333333333332,0.0,15,5,1,0,2.630328871019673,200.1625899
434,172.9399854,13.324166666666665,0.0,16,5,1,0,2.5895794290093286,211.1311657
435,177.3622851,11.926666666666664,0.0,17,5,1,0,2.4787767894124633,172.9399854
436,180.7395499,10.841666666666667,0.0,18,5,1,0,2.383396735730459,177.3622851
437,187.2724308,10.3925,0.0,19,5,1,0,2.3410843921446554,180.7395499
438,179.7516539,10.214166666666669,0.0,20,5,1,0,2.3237756455650738,187.2724308
439,178.2112059,9.9125,0.0,21,5,1,0,2.2937965869609664,179.7516539
440,179.9188846,9.7275,0.0,22,5,1,0,2.2749569258765714,178.2112059
441,173.8563008,9.768333333333333,0.0,23,5,1,0,2.279145861260283,179.9188846
442,147.1998528,9.703333333333333,0.0,0,6,1,0,2.272469469089422,173.8563008
443,143.7108218,10.012500000000001,0.0,1,6,1,0,2.3038343123944776,147.1998528
444,145.4978252,9.746666666666666,0.0,2,6,1,0,2.276925346213468,143.7108218
445,145.9917732,9.515,0.0,3,6,1,0,2.2528695007481128,145.4978252
446,143.4000113,9.19,0.0,4,6,1,0,2.2181159363675955,145.9917732
447,142.6729031,8.5325,0.0,5,6,1,0,2.143882401798725,143.4000113
448,142.2769075,8.5725,0.0,6,6,1,0,2.148559405354938,142.6729031
449,139.9993049,8.375,0.0,7,6,1,0,2.12525107771113,142.2769075
450,141.618659,9.495833333333332,0.0,8,6,1,0,2.2508531059036927,139.9993049
451,143.4268017,10.829166666666667,0.0,9,6,1,0,2.382243111299499,141.618659
452,143.3296865,11.375833333333333,0.0,10,6,1,0,2.431491222226886,143.4268017
453,158.0367789,11.879166666666665,0.0,11,6,1,0,2.4747861655706807,143.3296865
454,180.3898096,12.31,0.0,12,6,1,0,2.510411940196362,158.0367789
455,185.3313826,11.678333333333333,0.0,13,6,1,0,2.4577352731543876,180.3898096
456,170.7789629,11.545833333333334,0.0,14,6,1,0,2.4463246215209873,185.3313826
457,153.0619272,12.211666666666668,0.0,15,6,1,0,2.5023917789438177,170.7789629
458,164.7594949,11.826666666666666,0.0,16,6,1,0,2.470356868773269,153.0619272
459,170.9761235,11.239166666666664,0.0,17,6,1,0,2.4194047017407656,164.7594949
460,173.6511868,10.386666666666667,0.0,18,6,1,0,2.3405229323344376,170.9761235
461,182.5127395,9.96,0.0,19,6,1,0,2.298577071596507,173.6511868
462,179.242427,9.851666666666668,0.0,20,6,1,0,2.2876406456082234,182.5127395
463,178.1450671,9.879166666666666,0.0,21,6,1,0,2.290428162723414,179.242427
464,164.6399846,9.762500000000001,0.0,22,6,1,0,2.2785485151658045,178.1450671
465,160.8405617,9.693846153846154,0.0,23,6,1,0,2.271491267052373,164.6399846
466,153.5889446,9.588333333333333,0.0,0,0,1,1,2.260547081647147,160.8405617
467,151.65878,9.495833333333335,0.0,1,0,1,1,2.250853105903693,153.5889446
468,146.1661201,9.452500000000002,0.0,2,0,1,1,2.2462792567829513,151.65878
469,136.3001367,9.254166666666668,0.0,3,0,1,1,2.2250739005524363,146.1661201
470,130.8989409,9.073333333333332,0.0,4,0,1,1,2.20533970855521,136.3001367
471,134.9218962,8.658333333333331,0.0,5,0,1,1,2.158522248317181,130.8989409
472,144.7529265,8.650833333333335,0.0,6,0,1,1,2.157655655417154,134.9218962
473,177.4573073,8.74916666666667,0.0,7,0,1,1,2.16895845773885,144.7529265
474,262.3389223,8.478333333333333,0.0,8,0,1,1,2.137513889606619,177.4573073
475,336.3850763,9.596666666666666,0.0,9,0,1,1,2.2614158159559747,262.3389223
476,391.619137,11.042499999999999,0.0,10,0,1,1,2.4017514644885445,336.3850763
477,397.7072554,11.6875,0.0,11,0,1,1,2.4585198946148052,391.619137
478,346.2918732,13.544166666666667,0.0,12,0,1,1,2.6059559503270844,397.7072554
479,347.2908621,13.535000000000002,0.0,13,0,1,1,2.6052789230662645,346.2918732
480,357.327425,13.630000000000003,0.0,14,0,1,1,2.612273245708441,347.2908621
481,363.2658939,13.519166666666665,0.0,15,0,1,1,2.604108431634307,357.327425
482,351.3215615,12.705833333333336,0.0,16,0,1,1,2.5420612055958154,363.2658939
483,306.5870353,11.568333333333335,0.0,17,0,1,1,2.4482714801234375,351.3215615
484,247.6058767,10.488333333333332,0.0,18,0,1,1,2.350263528310787,306.5870353
485,198.6323976,10.097500000000002,0.0,19,0,1,1,2.312287868455431,247.6058767
486,164.2243148,9.764166666666668,0.0,20,0,1,1,2.278719221892064,198.6323976
487,150.3707478,9.682500000000001,0.0,21,0,1,1,2.2703201324067703,164.2243148
488,147.9261238,9.657499999999999,0.0,22,0,1,1,2.267734815558299,150.3707478
489,146.7917178,9.289166666666667,0.0,23,0,1,1,2.228848846613532,147.9261238
